femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,085,99085,Martin (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,9c31bd8cbc5fe7c509a2b8bc329736926051820d,8ec71d9c-3869-4932-99fb-e01f7fa7f919
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,095,99095,Orange (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,096c2a82306b91b56ee3e9151e1b25d8d94c8678,9fe9a6fb-7923-4c98-83d1-e7670700102d
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,097,99097,Osceola (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,23c325d99e616a40b1f03d5d4a238889257df1a8,6a2d80b7-b492-4491-af50-3a043659efc1
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,099,99099,Palm Beach (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,eeb480ad7dd1bb5a7b91254df7dee92215541e20,807c9b0b-d3e2-484f-a5b6-d301a359882a
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,111,99111,St. Lucie (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,eb787b1430dc459bd7d08987e14dc7e89f2a25f2,72831771-b2a2-4cdb-8670-f16e6132b57f
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,009,99009,Brevard (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,f9d6caff01a78cbbc8ec92ea19ff5535e772fce3,47ce8846-9f39-4db2-856e-0c76b801b92a
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,031,99031,Duval (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,8808cea69f143d55e8112aabbff96d20b4fd67ed,89e26c94-0e86-4f6f-b5a7-9e956856bedb
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,035,99035,Flagler (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,d45bff3dced28583d9c2b4fce76a3e001b8e0c2b,b966ec10-5a73-400c-a645-2a5a50d40e39
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,061,99061,Indian River (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,ec5d7c1df65e37099f2f23579836aec4279a4e1a,508c6987-77d4-4ca5-bcb1-f0c706269f02
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,089,99089,Nassau (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,254d6e4b0db001fcdfb5ac528fe7348058a4eace,0639b3de-a9fa-4f99-b848-da8d75b911e2
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,107,99107,Putnam (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,55d7f58533a9c026056bf0e20de91f2f245332c6,822a1379-22e3-477c-8624-d0de2c8af91a
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,109,99109,St. Johns (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,2c3681278cda427f1ee1b0315dca59868a0dd1db,48d8286e-e9e2-425c-9766-5a0f2afc7a5f
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,117,99117,Seminole (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,0f73b86b8cfcb5eed2f13c912af4ed2cc19e74e2,da437d69-d3d1-4288-81e8-f0a6f01df109
DR-4283-FL,4283,FL,DR,2016-10-08T00:00:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,,0,12,127,99127,Volusia (County),16100,2016-12-16T00:00:00.000Z,2016092802,4,,2024-08-27T18:22:14.800Z,23934780c4a6c635e15795cc204553a92b269437,ecae10fe-4692-4215-9cc8-c3dfbbcae92a
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,001,99001,Alachua (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,1bc65be1c2344e3837c2b8fd0b57571c1c73958b,314a963a-58fe-4700-acf2-8530d9cad169
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,003,99003,Baker (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,3e294d4064c59ab6f0170595ba0b8aff434fbef9,26bd1056-a60f-4439-9d93-d3d5b6a1b2fe
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,023,99023,Columbia (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,d47a9f0cb7116e5da9952bf4ff6f15e03428152a,8fdb5960-b9fb-4444-9ad0-75b1d8db9dbe
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,037,99037,Franklin (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,6fbdf4d49282ee20d6a7e1f95edff6db7236ad96,9c6433fd-1449-4264-bba2-32df8a1b75f8
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,039,99039,Gadsden (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,7cd07a9c8a27651c2b18ae139fc7b1761f6d6dd1,817edd23-48fd-447c-b8e8-d771036da446
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,041,99041,Gilchrist (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,1e266d36ac832863865cb3cc187427c22458e82c,41045888-2438-41eb-848a-df1d6036eb74
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,065,99065,Jefferson (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,157ff25d434d8c4724b8a37ac8899ea95140af4a,0f5db76a-5cfa-44d4-a2fe-1406c5595987
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,067,99067,Lafayette (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,4ca07276531aa789b9217a46afecc342a1b17ca8,159cf7d7-8c86-4ccd-a443-464030983ef4
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,077,99077,Liberty (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,43175288545b5ba6e9d92e0b87181b8c766ccf2d,85b97505-4187-48f9-b30f-8df9786f0dd7
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,079,99079,Madison (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,5935928078a34812b032f25dd2f3f2b1279f6523,9c19cb1c-2823-4a72-a527-6322db5d6006
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,083,99083,Marion (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,5f04272df850bb1230ec79bea7f16ced2355edcf,d0fd89ef-e401-4eec-b98a-dc1268fd1e35
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,115,99115,Sarasota (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,7136c5af04174726a1264b081bf60580d3f45ffb,6484fc15-11e0-4ed8-a485-85f903c81b6c
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,119,99119,Sumter (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,f986db86d1befab8e2af2e6034ace90693dd08bc,4ff83dea-8519-4b0d-a12b-892ab44f3629
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,121,99121,Suwannee (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,ad6b741366ba2e9654e523b508b734a7121098e8,f714f167-b377-4dae-a93e-79eaf357a825
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,125,99125,Union (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,d7823f3bc415f83e6cd864b01e4c8fab625e6309,ac211181-433e-49cf-9863-0f705fc2975b
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,0,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,057,99057,Hillsborough (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,a0bbfc7655cb9b75927249c935e9cc806c0f27a8,395193d6-a01c-4d97-b6b9-c6a4821701e0
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,017,99017,Citrus (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,c2b60ae9bc5ed500723d380f0e68fdcc2e9da59b,371d335b-c9ef-4190-9f92-1717ed53f318
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,029,99029,Dixie (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,965c558de22e50037bd495e12fb1efa4cc139337,b5d05873-1d02-41e9-88d7-fcacb7fa902f
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,053,99053,Hernando (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,1769d9887a2876193750aa1c6ee463319e741070,eaab23cb-29e4-460b-bd11-8fd082affdb9
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,073,99073,Leon (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,9452f81707234bd29a27cdbaa66387fdf51c760c,a5b1a585-e8cf-41e2-b75f-ed656798db28
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,075,99075,Levy (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,b65d7f9cedb3569c45cfa008e13fa7b4815cb2b9,9b40a178-90ff-47cf-8c44-a04dac2a64f9
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,081,99081,Manatee (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,3f071698663e7380d79ea9845e8d1ce25aef9552,6e77cc44-e3d1-440b-8770-35edf2eb310d
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,101,99101,Pasco (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,689a6b16f2a7ab940ff84fdc90ccb2aeffaf9979,239cf51b-c6ad-42ec-a860-1c4d70eff1f4
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,103,99103,Pinellas (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,bc9903d2f638b44eb5cd067554157035a8d704cc,4665d161-1dde-45de-9fc4-518e0b45d8b1
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,123,99123,Taylor (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,45c0a7aec40b3b243ad78599d6f8e3bcdad8360a,de00ff42-43c1-499f-8cff-788d42fa1e67
DR-4280-FL,4280,FL,DR,2016-09-28T00:00:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,,0,12,129,99129,Wakulla (County),16090,2016-11-28T00:00:00.000Z,2016082401,4,,2024-08-27T18:22:14.800Z,7b7c515f622210fc9bb40f0fca1a1721bcca3d65,0ce5d748-d9be-4e09-ba42-4f46403c3408
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,005,99005,Bay (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,b40a574b36b3c94baece0fbfbfbd05e1dea6ac4f,60263bb5-6a02-4cc8-8940-15054ef6027f
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,021,99021,Collier (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,ba82d7b0bbbfe0c589e8349228a57251dc624fb6,0316487b-a11b-474e-b5f9-9cacbdcb34bd
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,033,99033,Escambia (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,9c6bd8241c909a88ebece56d493ba256ce4a02c1,94dc9e3e-52eb-45d4-a44c-1a2c6120aa3e
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,037,99037,Franklin (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,8f74ad6040a4145102c93c81caeaf1fa5ffd734e,f340fe00-8eac-4131-b565-e8b13c522531
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,043,99043,Glades (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,de50b43de549a4ebec319e164a47d0c1a814e1fd,aab07dd7-a160-4926-b48d-0230dcd0b262
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,045,99045,Gulf (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,6eba31ec860b12145e9e28646b558a344b67c3db,f38e2216-d93a-4124-b8f1-53d9505f922f
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,085,99085,Martin (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,9f2f2e807faa2bb25c13b28f6351652f6b81fc6d,de9c345c-8bc8-4911-a935-8d863c59c79d
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,087,99087,Monroe (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,4657e3ac68941acb366db72c8fc6538396a8569e,51ef4dbb-1e79-4b71-bb14-2755611154d1
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,091,99091,Okaloosa (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,f909c6e42822007813527ebe7b4e876326572e7a,37976815-8546-4e45-9415-ed36f5a1c74f
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,099,99099,Palm Beach (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,9dc642703e6ba7095e0ecc29b4ccfef4ab0e3ac3,16733238-3e4c-4c13-b113-7d6e8b9dfa98
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,111,99111,St. Lucie (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,9d69002a816ead9691f2a60299256af6522c3d0b,b79be238-32af-40ee-9f3c-2f10499b7902
DR-4084-FL,4084,FL,DR,2012-10-18T00:00:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,,0,12,113,99113,Santa Rosa (County),12084,,2012082201,4,,2024-08-27T18:22:14.800Z,bf214a459161d0bd8fe504e5609b8568bc4c5544,0ed27005-ebd8-4863-8455-a351262d9a85
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,005,99005,Bay (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,dd687660faca54b665451269b4b4ebba3ab3cf55,d60302f6-10dc-4539-9365-2571b8f2e45d
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,013,99013,Calhoun (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,0982da096bcafd0a30e93f08f201082ddba29512,48db583f-d5ce-47bc-99ca-1bb946e11b87
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,017,99017,Citrus (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,123c64eb882362bedbed908cab42f868cdf465bb,21447d45-7195-4dcd-9d7e-8ab3c569fb5f
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,029,99029,Dixie (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,5a53aea8a1aa2ecca89cf303c82c72301a6e21b4,3474829e-5ed6-4f22-975e-c5eb2ccbf2be
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,033,99033,Escambia (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,cf7eadd719cb02e48d9385d03b8953b446731696,8f4cda56-223c-47f8-9da4-9eff1dab1194
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,037,99037,Franklin (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,e422f2b8f8ad5fe252284e0b23a25c42ae8be2f1,bd286783-7d3c-4cf0-8d88-a12b56e62b71
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,039,99039,Gadsden (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,2b54b592f3765395031a4ccd562c42259ab19cfa,7051199f-12ae-4c64-bb03-b3f064c477fc
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,041,99041,Gilchrist (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,22a9ec46f7bfe3ad020cdf1b749dbf6bb00ba01c,1fe4e195-c17b-48a4-96d7-bfcd755a9697
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,045,99045,Gulf (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,638669953e15fb2d90acccd9ad763b0aa2168622,4c422401-134b-4bf7-b4d3-1ac704fc8aba
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,059,99059,Holmes (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,276dd6611f9215ae8a4d217260db57a7f9dffb01,b0bd3ab8-b916-40ea-976a-c8df53480606
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,063,99063,Jackson (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,b62b0e622f855f99c271e2db2f630becd4a89a88,8bdf3e46-4817-4288-ba5f-9099b075eafd
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,065,99065,Jefferson (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,14ec7f1f2538f551acf5272662f849b8bcbbb56a,d8f2dbbb-ef28-49a5-b685-6564fd1eb649
EM-3562-FL,3562,FL,EM,2021-08-16T00:00:00.000Z,2021,Hurricane,TROPICAL STORM FRED,0,0,1,0,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,2024-09-30T00:00:00.000Z,0,12,067,99067,Lafayette (County),21068,,2021080901,4,,2024-10-01T16:01:32.093Z,ba79de57703c1bf3b2178581d4d7940c68803683,4410b1dd-34a4-4533-bb62-5555f0ac3afe
